recipe_version_id,recipe_id,recipe_title,used_occurrences,egg_equivalent_units,dairy_occurrence,dairy_codes,primary_protein,primary_protein_g,primary_protein_share,legume_quantity_g,legume_protein_g,legume_share_of_recognized_protein,plant_protein_main,primary_carb,pasta_rice_primary,ingredient_codes
base:recipe-version:v6-pasta-con-sgombro-e-cavolo-cappuccio:eff554c976679eb2,base:recipe:v6-pasta-con-sgombro-e-cavolo-cappuccio,Pasta con sgombro e cavolo cappuccio,2,0.0,no,[],fish,15.2,1.0,0.0,0.0,0.0,no,pasta,yes,"[""cavolo_cappuccio"", ""olio"", ""pasta"", ""sgombro""]"
base:recipe-version:v6-pasta-con-tacchino-e-carciofi:542f4cbf7170b7e9,base:recipe:v6-pasta-con-tacchino-e-carciofi,Pasta con tacchino e carciofi,1,0.0,no,[],poultry,24.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""carciofo"", ""olio"", ""pasta"", ""tacchino""]"
base:recipe-version:v6-pasta-con-tacchino-e-funghi:4d168b1338ddc83d,base:recipe:v6-pasta-con-tacchino-e-funghi,Pasta con tacchino e funghi,0,0.0,no,[],poultry,24.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""funghi"", ""olio"", ""pasta"", ""tacchino""]"
base:recipe-version:v6-pasta-con-tacchino-e-spinaci:77943eaf3219f1fc,base:recipe:v6-pasta-con-tacchino-e-spinaci,Pasta con tacchino e spinaci,1,0.0,no,[],poultry,24.0,1.0,0.0,0.0,0.0,no,pasta,yes,"[""olio"", ""pasta"", ""spinaci"", ""tacchino""]"
base:recipe-version:v6-pasta-con-tonno-e-broccoli:dd261be4e72f12f6,base:recipe:v6-pasta-con-tonno-e-broccoli,Pasta con tonno e broccoli,1,0.0,no,[],fish,23.4,1.0,0.0,0.0,0.0,no,pasta,yes,"[""broccoli"", ""olio"", ""pasta"", ""tonno_naturale""]"
base:recipe-version:v6-pasta-con-tonno-passata-e-finocchi:8dfcc934ae7d2be9,base:recipe:v6-pasta-con-tonno-passata-e-finocchi,"Pasta con tonno, passata e finocchi",0,0.0,no,[],fish,23.4,1.0,0.0,0.0,0.0,no,pasta,yes,"[""finocchio"", ""olio"", ""passata"", ""pasta"", ""tonno_naturale""]"
base:recipe-version:v6-pasta-con-trota-e-spinaci:311d59fd35a93850,base:recipe:v6-pasta-con-trota-e-spinaci,Pasta con trota e spinaci,0,0.0,no,[],fish,20.5,1.0,0.0,0.0,0.0,no,pasta,yes,"[""olio"", ""pasta"", ""spinaci"", ""trota""]"
base:recipe-version:v6-pasta-e-borlotti-con-funghi:939d2c259695ddf0,base:recipe:v6-pasta-e-borlotti-con-funghi,Pasta e borlotti con funghi,1,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,pasta,yes,"[""borlotti"", ""funghi"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-borlotti-con-verza:9dcbb7155f5bf733,base:recipe:v6-pasta-e-borlotti-con-verza,Pasta e borlotti con verza,3,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,pasta,yes,"[""borlotti"", ""olio"", ""pasta"", ""verza""]"
base:recipe-version:v6-pasta-e-cannellini-con-carciofi:1c84aec1e0489802,base:recipe:v6-pasta-e-cannellini-con-carciofi,Pasta e cannellini con carciofi,2,0.0,no,[],legumes,6.525,1.0,75.0,6.525,1.0,yes,pasta,yes,"[""cannellini"", ""carciofo"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-cannellini-con-cavolfiore:55e427835555bad5,base:recipe:v6-pasta-e-cannellini-con-cavolfiore,Pasta e cannellini con cavolfiore,3,0.0,no,[],legumes,6.96,1.0,80.0,6.96,1.0,yes,pasta,yes,"[""cannellini"", ""cavolfiore"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-cannellini-con-spinaci:e4fd05f4eb3c7075,base:recipe:v6-pasta-e-cannellini-con-spinaci,Pasta e cannellini con spinaci,2,0.0,no,[],legumes,6.96,1.0,80.0,6.96,1.0,yes,pasta,yes,"[""cannellini"", ""olio"", ""pasta"", ""spinaci""]"
base:recipe-version:v6-pasta-e-ceci-con-broccoli:83b8f13d2844e188,base:recipe:v6-pasta-e-ceci-con-broccoli,Pasta e ceci con broccoli,5,0.0,no,[],legumes,7.12,1.0,80.0,7.12,1.0,yes,pasta,yes,"[""broccoli"", ""ceci"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-ceci-con-finocchi:cfa75b0312798ee1,base:recipe:v6-pasta-e-ceci-con-finocchi,Pasta e ceci con finocchi,5,0.0,no,[],legumes,6.675,1.0,75.0,6.675,1.0,yes,pasta,yes,"[""ceci"", ""finocchio"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-ceci-con-zucca:04b7f6a9d9589b93,base:recipe:v6-pasta-e-ceci-con-zucca,Pasta e ceci con zucca,6,0.0,no,[],legumes,7.12,1.0,80.0,7.12,1.0,yes,pasta,yes,"[""ceci"", ""olio"", ""pasta"", ""zucca""]"
base:recipe-version:v6-pasta-e-fave-con-carciofi:144a580e25d57ac0,base:recipe:v6-pasta-e-fave-con-carciofi,Pasta e fave con carciofi,2,0.0,no,[],legumes,6.08,1.0,80.0,6.08,1.0,yes,pasta,yes,"[""carciofo"", ""fave"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-lenticchie-con-carote:86363e74837643b7,base:recipe:v6-pasta-e-lenticchie-con-carote,Pasta e lenticchie con carote,7,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,pasta,yes,"[""carota"", ""lenticchie"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-lenticchie-con-cavolo-nero:6cfbf87c7ea7e664,base:recipe:v6-pasta-e-lenticchie-con-cavolo-nero,Pasta e lenticchie con cavolo nero,2,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,pasta,yes,"[""cavolo_nero"", ""lenticchie"", ""olio"", ""pasta""]"
base:recipe-version:v6-pasta-e-lenticchie-con-passata-e-spinaci:9a451f889d032790,base:recipe:v6-pasta-e-lenticchie-con-passata-e-spinaci,Pasta e lenticchie con passata e spinaci,4,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,pasta,yes,"[""lenticchie"", ""olio"", ""passata"", ""pasta"", ""spinaci""]"
base:recipe-version:v6-pasta-e-piselli-con-porro:4688d88f642de1ef,base:recipe:v6-pasta-e-piselli-con-porro,Pasta e piselli con porro,3,0.0,no,[],legumes,6.21,1.0,115.0,6.21,1.0,yes,pasta,yes,"[""olio"", ""pasta"", ""piselli"", ""porro""]"
base:recipe-version:v6-pasta-e-piselli-con-spinaci:1b8955b2f5d4cea1,base:recipe:v6-pasta-e-piselli-con-spinaci,Pasta e piselli con spinaci,2,0.0,no,[],legumes,6.21,1.0,115.0,6.21,1.0,yes,pasta,yes,"[""olio"", ""pasta"", ""piselli"", ""spinaci""]"
base:recipe-version:v6-pasta-integrale-con-hummus-carote-e-spinaci:a9229b7253a81780,base:recipe:v6-pasta-integrale-con-hummus-carote-e-spinaci,"Pasta integrale con hummus, carote e spinaci",2,0.0,no,[],legumes,6.32,1.0,80.0,6.32,1.0,yes,pasta,yes,"[""carota"", ""hummus"", ""olio"", ""pasta_integrale"", ""spinaci""]"
base:recipe-version:v6-pasta-integrale-con-lupini-e-zucca:b3901392e023e90a,base:recipe:v6-pasta-integrale-con-lupini-e-zucca,Pasta integrale con lupini e zucca,3,0.0,no,[],legumes,10.92,1.0,70.0,10.92,1.0,yes,pasta,yes,"[""lupini"", ""olio"", ""pasta_integrale"", ""zucca""]"
base:recipe-version:v6-patate-con-lenticchie-e-spinaci:fd1f12d70759cf1f,base:recipe:v6-patate-con-lenticchie-e-spinaci,Patate con lenticchie e spinaci,0,0.0,no,[],legumes,6.75,1.0,75.0,6.75,1.0,yes,potato,no,"[""lenticchie"", ""olio"", ""patata"", ""spinaci""]"
base:recipe-version:v6-patate-con-lupini-e-carciofi:ddf868d1c5308085,base:recipe:v6-patate-con-lupini-e-carciofi,Patate con lupini e carciofi,0,0.0,no,[],legumes,11.7,1.0,75.0,11.7,1.0,yes,potato,no,"[""carciofo"", ""lupini"", ""olio"", ""patata""]"
base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,base:recipe:v6-patate-con-salmone-e-finocchi,Patate con salmone e finocchi,8,0.0,no,[],fish,18.0,1.0,0.0,0.0,0.0,no,potato,no,"[""finocchio"", ""olio"", ""patata"", ""salmone""]"
base:recipe-version:v6-piadina-con-hummus-lupini-e-verdure:73afb40df07e6050,base:recipe:v6-piadina-con-hummus-lupini-e-verdure,"Piadina con hummus, lupini e verdure",0,0.0,no,[],legumes,10.98,1.0,100.0,10.98,1.0,yes,bread,no,"[""carota"", ""hummus"", ""lupini"", ""olio"", ""piadina"", ""spinaci""]"
base:recipe-version:v6-polenta-con-borlotti-e-funghi:f57d2cbdc79e7adc,base:recipe:v6-polenta-con-borlotti-e-funghi,Polenta con borlotti e funghi,0,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,other_grains,no,"[""borlotti"", ""funghi"", ""olio"", ""polenta""]"
base:recipe-version:v6-polenta-con-cannellini-e-cavolfiore:bc4ef25d23b13a81,base:recipe:v6-polenta-con-cannellini-e-cavolfiore,Polenta con cannellini e cavolfiore,0,0.0,no,[],legumes,6.96,1.0,80.0,6.96,1.0,yes,other_grains,no,"[""cannellini"", ""cavolfiore"", ""olio"", ""polenta""]"
base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,base:recipe:v6-polenta-con-merluzzo-e-cavolo-nero,Polenta con merluzzo e cavolo nero,8,0.0,no,[],fish,21.6,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cavolo_nero"", ""merluzzo"", ""olio"", ""polenta""]"
base:recipe-version:v6-riso-basmati-con-borlotti-e-spinaci:96ddd02df0493d09,base:recipe:v6-riso-basmati-con-borlotti-e-spinaci,Riso basmati con borlotti e spinaci,1,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,rice,yes,"[""borlotti"", ""olio"", ""riso_basmati"", ""spinaci""]"
base:recipe-version:v6-riso-basmati-con-ceci-e-carote:7277f67999f4413a,base:recipe:v6-riso-basmati-con-ceci-e-carote,Riso basmati con ceci e carote,7,0.0,no,[],legumes,7.12,1.0,80.0,7.12,1.0,yes,rice,yes,"[""carota"", ""ceci"", ""olio"", ""riso_basmati""]"
base:recipe-version:v6-riso-basmati-con-lenticchie-e-broccoli:96846871ea25b833,base:recipe:v6-riso-basmati-con-lenticchie-e-broccoli,Riso basmati con lenticchie e broccoli,2,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,rice,yes,"[""broccoli"", ""lenticchie"", ""olio"", ""riso_basmati""]"
base:recipe-version:v6-riso-basmati-con-piselli-e-zucca:75aaa80296aeb6f9,base:recipe:v6-riso-basmati-con-piselli-e-zucca,Riso basmati con piselli e zucca,2,0.0,no,[],legumes,6.21,1.0,115.0,6.21,1.0,yes,rice,yes,"[""olio"", ""piselli"", ""riso_basmati"", ""zucca""]"
base:recipe-version:v6-riso-integrale-con-borlotti-e-verza:9eb8ad6d3f6ed2cf,base:recipe:v6-riso-integrale-con-borlotti-e-verza,Riso integrale con borlotti e verza,0,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,rice,yes,"[""borlotti"", ""olio"", ""riso_integrale"", ""verza""]"
base:recipe-version:v6-riso-integrale-con-cannellini-e-finocchi:65aefdcdfb48f1ac,base:recipe:v6-riso-integrale-con-cannellini-e-finocchi,Riso integrale con cannellini e finocchi,0,0.0,no,[],legumes,6.525,1.0,75.0,6.525,1.0,yes,rice,yes,"[""cannellini"", ""finocchio"", ""olio"", ""riso_integrale""]"
base:recipe-version:v6-riso-integrale-con-fave-e-cavolo-cappuccio:9be40ab85728a515,base:recipe:v6-riso-integrale-con-fave-e-cavolo-cappuccio,Riso integrale con fave e cavolo cappuccio,1,0.0,no,[],legumes,6.46,1.0,85.0,6.46,1.0,yes,rice,yes,"[""cavolo_cappuccio"", ""fave"", ""olio"", ""riso_integrale""]"
base:recipe-version:v6-riso-integrale-con-lenticchie-e-zucca:dc511af2e1f40d7c,base:recipe:v6-riso-integrale-con-lenticchie-e-zucca,Riso integrale con lenticchie e zucca,1,0.0,no,[],legumes,7.2,1.0,80.0,7.2,1.0,yes,rice,yes,"[""lenticchie"", ""olio"", ""riso_integrale"", ""zucca""]"
base:recipe-version:v6-riso-jasmine-con-cannellini-e-cavolfiore:36eddf9e96f7366b,base:recipe:v6-riso-jasmine-con-cannellini-e-cavolfiore,Riso jasmine con cannellini e cavolfiore,2,0.0,no,[],legumes,6.96,1.0,80.0,6.96,1.0,yes,rice,yes,"[""cannellini"", ""cavolfiore"", ""olio"", ""riso_jasmine""]"
base:recipe-version:v6-riso-jasmine-con-ceci-e-zucca:7c93685bbfc7f317,base:recipe:v6-riso-jasmine-con-ceci-e-zucca,Riso jasmine con ceci e zucca,6,0.0,no,[],legumes,7.12,1.0,80.0,7.12,1.0,yes,rice,yes,"[""ceci"", ""olio"", ""riso_jasmine"", ""zucca""]"
base:recipe-version:v6-riso-jasmine-con-lupini-e-carote:f7a2f448e19fedd4,base:recipe:v6-riso-jasmine-con-lupini-e-carote,Riso jasmine con lupini e carote,2,0.0,no,[],legumes,10.92,1.0,70.0,10.92,1.0,yes,rice,yes,"[""carota"", ""lupini"", ""olio"", ""riso_jasmine""]"
base:recipe-version:v6-riso-jasmine-con-piselli-e-carciofi:4d462d6ae6e29a37,base:recipe:v6-riso-jasmine-con-piselli-e-carciofi,Riso jasmine con piselli e carciofi,2,0.0,no,[],legumes,6.21,1.0,115.0,6.21,1.0,yes,rice,yes,"[""carciofo"", ""olio"", ""piselli"", ""riso_jasmine""]"
base:recipe-version:v6-yogurt-banana-e-mandorle:3c809d3ef5f7a883,base:recipe:v6-yogurt-banana-e-mandorle,"Yogurt, banana e mandorle",2,0.0,no,[],milk_yogurt,6.8,0.6814,0.0,0.0,0.0,no,,no,"[""banana"", ""mandorle"", ""yogurt_bianco""]"
base:recipe-version:v6-yogurt-con-avena-e-mela:1bc3c9dc04beea24,base:recipe:v6-yogurt-con-avena-e-mela,Yogurt con avena e mela,5,0.0,no,[],milk_yogurt,6.8,1.0,0.0,0.0,0.0,no,other_grains,no,"[""avena"", ""mela"", ""yogurt_bianco""]"
base:recipe-version:v6-yogurt-con-avena-e-pera:deac64791fb6ff2d,base:recipe:v6-yogurt-con-avena-e-pera,Yogurt con avena e pera,8,0.0,no,[],milk_yogurt,6.8,1.0,0.0,0.0,0.0,no,other_grains,no,"[""avena"", ""pera"", ""yogurt_bianco""]"
base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,base:recipe:v6-yogurt-con-frutti-di-bosco-e-nocciole,Yogurt con frutti di bosco e nocciole,16,0.0,no,[],milk_yogurt,6.0,0.7273,0.0,0.0,0.0,no,,no,"[""frutti_bosco"", ""nocciole"", ""yogurt_bianco""]"
base:recipe-version:v6-yogurt-kiwi-e-noci:1f35f66ca7cb06e3,base:recipe:v6-yogurt-kiwi-e-noci,"Yogurt, kiwi e noci",3,0.0,no,[],milk_yogurt,6.8,0.7885,0.0,0.0,0.0,no,,no,"[""kiwi"", ""noci"", ""yogurt_bianco""]"
base:recipe-version:v6c-bowl-di-yogurt-avena-mela-e-crema-di-arachidi:3dd4c719b3e7c782,base:recipe:v6c-bowl-di-yogurt-avena-mela-e-crema-di-arachidi,"Bowl di yogurt, avena, mela e crema di arachidi",1,0.0,no,[],milk_yogurt,6.8,0.7312,0.0,0.0,0.0,no,other_grains,no,"[""avena"", ""burro_arachidi"", ""mela"", ""yogurt_bianco""]"
base:recipe-version:v6c-brunch-completo-con-couscous-pollo-e-carote:b068d2d1e6885f55,base:recipe:v6c-brunch-completo-con-couscous-pollo-e-carote,"Brunch completo con couscous, pollo e carote",3,0.0,no,[],poultry,34.5,1.0,0.0,0.0,0.0,no,other_grains,no,"[""carota"", ""couscous"", ""olio"", ""pollo""]"
base:recipe-version:v6c-brunch-completo-con-couscous-salmone-e-zucca:102298fa07c2f568,base:recipe:v6c-brunch-completo-con-couscous-salmone-e-zucca,"Brunch completo con couscous, salmone e zucca",4,0.0,no,[],fish,26.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""couscous"", ""olio"", ""salmone"", ""zucca""]"
base:recipe-version:v6c-brunch-completo-con-couscous-tacchino-e-spinaci:a20df9da2d65c783,base:recipe:v6c-brunch-completo-con-couscous-tacchino-e-spinaci,"Brunch completo con couscous, tacchino e spinaci",4,0.0,no,[],poultry,38.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""couscous"", ""olio"", ""spinaci"", ""tacchino""]"
base:recipe-version:v6c-brunch-completo-con-farro-manzo-e-radicchio:0c5331d87c3f4d84,base:recipe:v6c-brunch-completo-con-farro-manzo-e-radicchio,"Brunch completo con farro, manzo e radicchio",4,0.0,no,[],red_meat,33.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""farro"", ""manzo_magro"", ""olio"", ""radicchio""]"
base:recipe-version:v6c-brunch-completo-con-farro-manzo-e-spinaci:e0a63897061312ac,base:recipe:v6c-brunch-completo-con-farro-manzo-e-spinaci,"Brunch completo con farro, manzo e spinaci",0,0.0,no,[],red_meat,33.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""farro"", ""manzo_magro"", ""olio"", ""spinaci""]"
base:recipe-version:v6c-brunch-completo-con-farro-tonno-e-fagiolini:ec10bbd1714ec88b,base:recipe:v6c-brunch-completo-con-farro-tonno-e-fagiolini,"Brunch completo con farro, tonno e fagiolini",1,0.0,no,[],fish,39.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""fagiolini"", ""farro"", ""olio"", ""tonno_naturale""]"
base:recipe-version:v6c-brunch-completo-con-farro-tonno-e-spinaci:798c70f6ab73f8e4,base:recipe:v6c-brunch-completo-con-farro-tonno-e-spinaci,"Brunch completo con farro, tonno e spinaci",2,0.0,no,[],fish,36.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""farro"", ""olio"", ""spinaci"", ""tonno_naturale""]"
base:recipe-version:v6c-brunch-completo-con-orzo-salmone-e-finocchi:4b22d8aeec21d660,base:recipe:v6c-brunch-completo-con-orzo-salmone-e-finocchi,"Brunch completo con orzo, salmone e finocchi",1,0.0,no,[],fish,26.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""finocchio"", ""olio"", ""orzo"", ""salmone""]"
base:recipe-version:v6c-brunch-completo-con-orzo-tacchino-e-zucca:7898281ada572089,base:recipe:v6c-brunch-completo-con-orzo-tacchino-e-zucca,"Brunch completo con orzo, tacchino e zucca",2,0.0,no,[],poultry,36.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""olio"", ""orzo"", ""tacchino"", ""zucca""]"
base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,base:recipe:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio,"Brunch completo con pane integrale, salmone e radicchio",9,0.0,no,[],fish,30.0,1.0,0.0,0.0,0.0,no,bread,no,"[""olio"", ""pane_integrale"", ""radicchio"", ""salmone""]"
base:recipe-version:v6c-brunch-completo-con-patate-manzo-e-cavolfiore:f06e5927f70f22c5,base:recipe:v6c-brunch-completo-con-patate-manzo-e-cavolfiore,"Brunch completo con patate, manzo e cavolfiore",4,0.0,no,[],red_meat,35.2,1.0,0.0,0.0,0.0,no,potato,no,"[""cavolfiore"", ""manzo_magro"", ""olio"", ""patata""]"
base:recipe-version:v6c-brunch-completo-con-patate-pollo-e-spinaci:5e33b6e57d8f6e2f,base:recipe:v6c-brunch-completo-con-patate-pollo-e-spinaci,"Brunch completo con patate, pollo e spinaci",1,0.0,no,[],poultry,41.4,1.0,0.0,0.0,0.0,no,potato,no,"[""olio"", ""patata"", ""pollo"", ""spinaci""]"
base:recipe-version:v6c-brunch-completo-con-polenta-manzo-e-broccoli:de9b2e35908b5a3c,base:recipe:v6c-brunch-completo-con-polenta-manzo-e-broccoli,"Brunch completo con polenta, manzo e broccoli",8,0.0,no,[],red_meat,33.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""broccoli"", ""manzo_magro"", ""olio"", ""polenta""]"
base:recipe-version:v6c-brunch-completo-con-polenta-merluzzo-e-cavolo-nero:afbacbc2ff064302,base:recipe:v6c-brunch-completo-con-polenta-merluzzo-e-cavolo-nero,"Brunch completo con polenta, merluzzo e cavolo nero",2,0.0,no,[],fish,32.4,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cavolo_nero"", ""merluzzo"", ""olio"", ""polenta""]"
base:recipe-version:wrap-con-prosciutto-cotto-primosale-e-zucca:5dba1a9f007b5f8c,base:recipe:wrap-con-prosciutto-cotto-primosale-e-zucca,"Wrap con prosciutto cotto, primosale e zucca",0,0.0,yes,"[""primosale""]",cold_cuts,15.0,0.6024,0.0,0.0,0.0,no,bread,no,"[""primosale"", ""prosciutto_cotto"", ""tortilla"", ""zucca""]"
base:recipe-version:wrap-con-prosciutto-cotto-robiola-e-radicchio:8725dcd1b480bcf7,base:recipe:wrap-con-prosciutto-cotto-robiola-e-radicchio,"Wrap con prosciutto cotto, robiola e radicchio",0,0.0,yes,"[""robiola""]",cold_cuts,15.0,0.8264,0.0,0.0,0.0,no,bread,no,"[""prosciutto_cotto"", ""radicchio"", ""robiola"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-bietole:6bf1f86e7d657087,base:recipe:wrap-morbido-con-pollo-primosale-e-bietole,"Wrap morbido con pollo, primosale e bietole",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""bietola"", ""mais"", ""pollo"", ""primosale"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-cavolfiore:bcd3218b8900d878,base:recipe:wrap-morbido-con-pollo-primosale-e-cavolfiore,"Wrap morbido con pollo, primosale e cavolfiore",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""cavolfiore"", ""mais"", ""pollo"", ""primosale"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-radicchio:490d12d3cb4db91f,base:recipe:wrap-morbido-con-pollo-primosale-e-radicchio,"Wrap morbido con pollo, primosale e radicchio",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""mais"", ""pollo"", ""primosale"", ""radicchio"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-radicchio:aab15f7c9af063bd,base:recipe:wrap-morbido-con-pollo-primosale-e-radicchio,"Wrap morbido con pollo, primosale e radicchio",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""mais"", ""pane_bianco"", ""pollo"", ""primosale"", ""radicchio"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-radicchio:f5266f2855084edf,base:recipe:wrap-morbido-con-pollo-primosale-e-radicchio,"Wrap morbido con pollo, primosale e radicchio",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""mais"", ""pollo"", ""primosale"", ""radicchio"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-spinaci:31375e66eb4c553f,base:recipe:wrap-morbido-con-pollo-primosale-e-spinaci,"Wrap morbido con pollo, primosale e spinaci",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""mais"", ""pollo"", ""primosale"", ""spinaci"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-spinaci:43afd079740a1328,base:recipe:wrap-morbido-con-pollo-primosale-e-spinaci,"Wrap morbido con pollo, primosale e spinaci",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""mais"", ""pollo"", ""primosale"", ""spinaci"", ""tortilla""]"
base:recipe-version:wrap-morbido-con-pollo-primosale-e-spinaci:eb2a07f2671578f3,base:recipe:wrap-morbido-con-pollo-primosale-e-spinaci,"Wrap morbido con pollo, primosale e spinaci",0,0.0,yes,"[""primosale""]",poultry,23.0,0.785,0.0,0.0,0.0,no,bread,no,"[""mais"", ""pollo"", ""primosale"", ""spinaci"", ""tortilla""]"
base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,base:recipe:yogurt-bianco-corn-flakes-e-banana,"Yogurt bianco, corn flakes e banana",6,0.0,no,[],milk_yogurt,6.0,0.8499,0.0,0.0,0.0,no,other_grains,no,"[""banana"", ""cornflakes"", ""mandorle"", ""yogurt_bianco""]"
base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:16e276c270d9e192,base:recipe:yogurt-bianco-corn-flakes-e-frutta,"Yogurt bianco, corn flakes e frutta",0,0.0,no,[],milk_yogurt,5.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cornflakes"", ""kiwi"", ""yogurt_bianco""]"
base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:8bd9d43e7adbdeed,base:recipe:yogurt-bianco-corn-flakes-e-frutta,"Yogurt bianco, corn flakes e frutta",2,0.0,no,[],milk_yogurt,5.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cornflakes"", ""uva"", ""yogurt_bianco""]"
base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:bfd6dccd07b87561,base:recipe:yogurt-bianco-corn-flakes-e-frutta,"Yogurt bianco, corn flakes e frutta",2,0.0,no,[],milk_yogurt,5.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""banana"", ""cornflakes"", ""yogurt_bianco""]"
base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:c0ae1fc279e4587a,base:recipe:yogurt-bianco-corn-flakes-e-frutta,"Yogurt bianco, corn flakes e frutta",2,0.0,no,[],milk_yogurt,5.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""cornflakes"", ""mandarino"", ""yogurt_bianco""]"
base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:db08b69389ae404c,base:recipe:yogurt-bianco-corn-flakes-e-frutta,"Yogurt bianco, corn flakes e frutta",1,0.0,no,[],milk_yogurt,5.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""arancia"", ""cornflakes"", ""yogurt_bianco""]"
base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,base:recipe:yogurt-bianco-e-banana,Yogurt bianco e banana,12,0.0,no,[],milk_yogurt,5.0,1.0,0.0,0.0,0.0,no,,no,"[""banana"", ""yogurt_bianco""]"
